Timestamp,Sensor_ID,Temperature (°C),Humidity (%),Vibration_Level (Hz),Material_Usage (kg),Energy_Consumption (kWh),Worker_Count,Task_Progress (%),Safety_Incidents,Resource_Utilization (%),Risk_Score,Simulation_Accuracy (%),Optimization_Suggestion,Performance_Score
2023-01-01 00:11:00,Sensor_40,44.097295564859834,63.74202456976965,1.6431362897569912,906.0644180830593,298.9128755025296,68,0.7278034620154841,1,51.44939945182151,88.92681540334874,89.0085413090055,Reallocate Workers,Exceptional
2023-01-01 00:12:00,Sensor_48,39.97327922401266,75.66860369886177,6.795369114634947,954.9168483978589,404.364617615033,68,0.7774114660999286,0,97.23994739591232,95.68461472103485,96.59211717922395,Adjust Schedule,Exceptional
2023-01-01 00:13:00,Sensor_45,21.370173320348286,39.95939598925349,15.988864452444984,746.9356122345382,465.9070245893795,99,0.7890581274645713,0,74.886963648919,14.633089054673498,81.51341979569902,Optimize Material Usage,Exceptional
2023-01-01 00:14:00,Sensor_92,20.454749016213018,50.19256500509258,17.099290264399247,436.9167016985665,123.41080155911234,20,0.8710686166264288,0,90.2054771583198,7.9287540364933795,80.70620486068287,Increase Machinery Efficiency,Exceptional
2023-01-01 00:15:00,Sensor_37,20.502135295603015,20.84477979697344,44.97926082310479,838.0520109771976,242.54351767203553,64,0.9415329425966558,0,69.5947455635704,55.60945084312079,88.05774958484496,Optimize Material Usage,Exceptional
2023-01-01 00:16:00,Sensor_90,24.127267288786133,20.417455238197473,37.09064546332576,123.28037355287816,244.94468077157396,93,1.0099686601140623,0,92.45518185061118,79.24329311589099,85.01636504419942,Enhance Safety Measures,Exceptional
2023-01-01 00:17:00,Sensor_27,30.742692948967136,34.407597227091195,48.60914840935205,192.47131948547894,209.51251269725938,74,1.0927825651269274,0,58.0019475212773,29.105830538707366,89.04054376338378,Increase Machinery Efficiency,Exceptional
2023-01-01 00:18:00,Sensor_98,27.958350559263472,26.048431828345116,29.953575516762026,695.2363627378251,54.00763994823797,86,1.186307443270547,0,61.57469560257462,24.097156754460336,97.16516484687823,Adjust Schedule,Exceptional
2023-01-01 00:19:00,Sensor_21,23.736874205941255,35.61268207614522,12.085686604565899,362.1237177430517,417.18744850014275,67,1.2313651449718463,0,66.66956979730514,51.77207692607223,88.47891408012144,Increase Machinery Efficiency,Exceptional
2023-01-01 00:20:00,Sensor_7,33.35558684167138,30.622597671703844,16.382751496082143,956.24759656043,100.20169469925625,53,1.2797414056852394,0,54.429766866216326,48.20559486178271,83.25277594082701,Reallocate Workers,Exceptional
2023-01-01 00:21:00,Sensor_32,19.184815819561255,21.711201490318896,15.991796164598354,492.45455088307426,497.9662690647915,86,1.3775039147999846,0,72.19204713501962,47.95500171285521,95.15882023071967,Adjust Schedule,Exceptional
2023-01-01 00:22:00,Sensor_70,23.764339456056547,74.55824878436297,16.32471638316258,486.4283383502593,397.8313213600317,23,1.447302151393271,0,74.29621944316655,40.527699743347455,87.3870495717083,Adjust Schedule,Exceptional
2023-01-01 00:23:00,Sensor_49,25.99085529881075,20.49338788333349,33.648208655590786,710.2715591718381,311.0045079229315,85,1.533923747756776,0,55.7399998873298,72.7057544398849,94.34586921146514,Optimize Material Usage,Exceptional
2023-01-01 00:24:00,Sensor_57,28.682099526511077,64.16492866022512,26.54039640452081,790.8117060755707,119.57288798371886,61,1.563865006231116,0,71.35493531198765,61.46907319368115,82.68644224404015,Reallocate Workers,Exceptional
2023-01-01 00:25:00,Sensor_22,38.55527884179041,29.12887321517099,19.271208904332216,528.0028643126228,281.9268371269612,43,1.6024017734207519,0,59.86480253454931,48.78152848396731,86.40597544248138,Reallocate Workers,Exceptional
2023-01-01 00:26:00,Sensor_35,20.99021346475079,74.733777319976,7.45448843643583,292.6008115405517,167.49893338601402,72,1.6476462438683255,0,93.76058848911731,72.07004946664827,80.42948972886742,Reallocate Workers,Exceptional
2023-01-01 00:27:00,Sensor_3,30.42703315240835,73.56775637539315,1.1069581471072953,795.9777784530595,163.54513604438125,36,1.6861702240174217,0,75.46467120547696,26.169609107645876,84.47322538852384,Optimize Material Usage,Exceptional
2023-01-01 00:28:00,Sensor_22,32.772437065861276,59.23406878215544,10.94173387938463,388.31614738626484,423.28816222211844,21,1.7757524552855697,0,97.59830711498756,89.183677565996,92.29327557965077,Increase Machinery Efficiency,Exceptional
2023-01-01 00:29:00,Sensor_80,16.393512381599933,60.33404898803631,5.373570198434063,257.5996923644718,221.2899907817456,47,1.8317883729128974,0,67.0715746762788,38.4167668405646,85.56975059540434,Enhance Safety Measures,Exceptional
2023-01-01 00:30:00,Sensor_39,33.226345557043146,20.320348518181312,39.27225154261197,668.4761709325119,252.82571152586183,65,1.9276166124711498,0,67.06975713783754,32.75926730197739,82.64497039268448,Increase Machinery Efficiency,Exceptional
2023-01-01 00:31:00,Sensor_20,20.115723710618745,79.09229396681613,5.624897890694269,181.40830029131536,429.3341320010532,74,1.9665356324505112,0,66.93559234087245,54.227495329818964,81.06855114214655,Increase Machinery Efficiency,Exceptional
2023-01-01 00:32:00,Sensor_13,16.951547789558386,72.66995621454886,36.21141186534181,974.2174075774494,89.50578157347914,99,1.97988764917422,0,63.41422569441976,27.040940606534704,91.45234729371032,Adjust Schedule,Exceptional
2023-01-01 00:33:00,Sensor_39,43.466566117599996,73.70637354380551,19.28293448880413,669.1575379709233,317.5780338909723,49,2.0023131769457225,0,89.2118307617757,26.87401743480875,81.46473016290068,Increase Machinery Efficiency,Exceptional
2023-01-01 00:34:00,Sensor_67,43.96896099223678,59.554672223052314,3.6689194871887985,987.3059688295803,310.197056617867,30,2.031849515881057,0,64.13704055956995,7.787463947510586,95.17719673396304,Adjust Schedule,Exceptional
2023-01-01 00:35:00,Sensor_51,39.25192044349383,40.68721571927219,40.63650247157929,405.0040811307724,241.34655617000385,41,2.0994467889515884,0,64.4006606689379,65.19390521576051,86.78645703268623,Optimize Material Usage,Exceptional
2023-01-01 00:36:00,Sensor_64,24.13841307520112,73.61891894542885,28.981528511830668,974.0846450713581,423.3985886408418,98,2.1257446996540867,0,52.344812933281354,91.27303646480748,85.7939417226546,Enhance Safety Measures,Exceptional
2023-01-01 00:37:00,Sensor_45,17.930163420191516,37.491015689071546,11.788075643178653,231.00602295576124,474.3005276010617,21,2.1700795668100494,0,98.26806907859469,68.52635539315091,91.87112788101209,Reallocate Workers,Exceptional
2023-01-01 00:38:00,Sensor_20,35.52699079536471,53.76269260053217,44.7340587166334,136.6252951123256,259.4011378611249,98,2.2516643809822456,0,94.31469244235035,56.77374472147869,90.57575639257482,Increase Machinery Efficiency,Exceptional
2023-01-01 00:39:00,Sensor_92,28.20457481218804,25.983858340632942,2.2629156935275727,129.6856544091423,255.26617294927985,35,2.2728926923437704,0,64.62548279212616,71.17886224190471,98.76417569229206,Increase Machinery Efficiency,Exceptional
2023-01-01 00:40:00,Sensor_7,18.661147045343366,75.317337807965,10.090980409888145,518.3833335393044,275.9286783518352,45,2.2901359047908825,0,76.03845186454672,96.6450844114317,80.97350961561963,Adjust Schedule,Exceptional
2023-01-01 00:41:00,Sensor_69,29.855307303338105,28.446227466272802,37.60234639029305,174.70377773073528,375.4058138748777,25,2.3487332254649083,0,74.13725481722278,33.64937421855058,96.17602843156877,Reallocate Workers,Exceptional
2023-01-01 00:42:00,Sensor_57,16.031655633456552,33.49380834382444,35.46889651549446,560.9510957508415,350.6271308145331,87,2.4215594372031544,0,54.38515482628771,43.06905577249762,91.38997065601022,Reallocate Workers,Exceptional
2023-01-01 00:43:00,Sensor_49,42.27961206236346,53.4880494876929,14.463584686223902,394.75045315801043,150.27572714309918,43,2.5135452241496212,0,76.55985693854547,28.621842180004275,96.76977164819391,Increase Machinery Efficiency,Exceptional
2023-01-01 00:44:00,Sensor_45,22.763399448000506,65.8455800127789,3.101243767639156,402.066093226704,78.75290686970449,33,2.583123124716311,0,55.6663298445654,1.6721057663982575,93.18433448804142,Optimize Material Usage,Exceptional
2023-01-01 00:45:00,Sensor_44,34.875668530619464,57.16107835617794,42.90390361124719,672.0480968906528,477.1643584175552,81,2.678279223716355,0,71.70448133115248,34.742654837646825,94.48464436217022,Enhance Safety Measures,Exceptional
2023-01-01 00:46:00,Sensor_10,24.35133228268233,33.92803476800937,15.684881903495128,246.78820553645815,167.48139188016694,48,2.710286567581736,0,54.39021434305086,7.161555470124881,94.94728973423526,Reallocate Workers,Exceptional
2023-01-01 00:47:00,Sensor_82,30.602040635334326,20.05658255164942,9.785670746413262,789.898033305758,337.3685081107663,73,2.7510504817319013,1,79.44580928436004,85.83987642471868,80.28794146836722,Optimize Material Usage,Exceptional
2023-01-01 00:48:00,Sensor_7,31.40130838029839,65.42903481844635,25.803091118048854,623.8278278007713,422.79710123467504,86,2.836588352791711,0,52.45044418629377,71.56091937811382,95.92751070041284,Increase Machinery Efficiency,Exceptional
2023-01-01 00:49:00,Sensor_93,20.545633665765813,79.11243955466563,45.51135996412236,923.4501659627598,185.1245377462338,38,2.919583196631246,0,81.42143150984792,30.403140923186946,92.9080935205192,Reallocate Workers,Exceptional
2023-01-01 00:50:00,Sensor_33,44.08753883293676,68.59478721836543,2.1773288921687675,428.35658839077104,335.9450361456179,40,2.9894233289565633,0,85.36092346357408,32.794466013420056,98.0002839350511,Reallocate Workers,Exceptional
2023-01-01 00:51:00,Sensor_84,38.253984700833435,47.61239708939692,38.290204401544386,984.443492860413,98.55510851715121,72,3.0449655164856004,0,78.54315965388352,56.960327393639396,82.5306521582805,Optimize Material Usage,Exceptional
2023-01-01 00:52:00,Sensor_21,43.18496824692568,74.22603568394639,28.623661396935447,618.2448820426209,486.4691499690473,52,3.0565595418436438,0,73.47450152049517,79.80319174337853,97.50992917191653,Reallocate Workers,Exceptional
2023-01-01 00:53:00,Sensor_47,41.844820512829465,44.590860387101,21.272455827590846,976.0617605687804,76.17122377278164,28,3.0917994980099857,0,53.03963531677927,71.87072959393952,96.23506874876978,Optimize Material Usage,Exceptional
2023-01-01 00:54:00,Sensor_12,32.93699936433255,51.496045054608054,37.204022205253004,124.3545886424038,247.17860322843933,19,3.1160498735085453,0,50.56766354536438,2.8818127872554666,84.30032098686092,Optimize Material Usage,Exceptional
2023-01-01 00:55:00,Sensor_34,42.6562270506935,48.627786043741,48.29122122208162,755.1786901711491,291.56865892701046,65,3.130655607015937,0,67.12157646386538,78.5296042144932,82.35733216382019,Optimize Material Usage,Exceptional
2023-01-01 00:56:00,Sensor_49,17.654775061557586,46.857432359931494,11.460310558134552,834.9593718634626,405.7168003985138,69,3.210502781747922,0,88.56262170320656,88.13338107339281,91.94361447055952,Increase Machinery Efficiency,Exceptional
2023-01-01 00:57:00,Sensor_46,20.879485872574357,66.51144615763434,7.182368253605981,147.85595800883883,104.50783268258955,52,3.2323208709957605,0,82.36389474836852,8.988980817331383,92.84317596400754,Increase Machinery Efficiency,Exceptional
2023-01-01 00:58:00,Sensor_62,16.35681866731614,51.60613443616952,45.64408726113485,621.0726976146211,248.36358823482945,57,3.2744880313461584,0,56.26404718652642,77.00597293626984,93.50744154051692,Enhance Safety Measures,Exceptional
2023-01-01 00:59:00,Sensor_16,24.759909922897933,39.00302732151296,33.44765387286518,821.7480642305035,184.87020629455355,49,3.372459150317957,0,84.39695816018474,25.17290851013543,96.06555857154198,Increase Machinery Efficiency,Exceptional
2023-01-01 01:00:00,Sensor_58,26.660318690684463,35.4894900595087,21.899301078098297,604.9348527007655,190.404822062003,43,3.419282958601616,0,78.74577952055012,17.37083939840247,90.57743390166237,Optimize Material Usage,Exceptional
2023-01-01 01:01:00,Sensor_99,23.140470953216877,22.264839018046004,28.662978513214156,157.43223136491997,400.4545622293629,10,3.4420185336314693,0,58.33615967728361,54.387653375208735,85.39521932969036,Reallocate Workers,Exceptional
2023-01-01 01:02:00,Sensor_46,39.86212527455788,54.99170971298276,37.2806952588122,724.1025168084803,52.45742526432491,28,3.5140971475120604,0,87.765082071064,55.267187629717796,96.28424561689272,Enhance Safety Measures,Exceptional
2023-01-01 01:03:00,Sensor_92,25.70259980080768,33.797684924062054,38.65159493528586,154.53722320597777,387.08763860118484,10,3.5969919012310743,0,91.5152254341416,47.087685751500615,88.23444748444287,Enhance Safety Measures,Exceptional
2023-01-01 01:04:00,Sensor_96,23.428035290621423,28.888035320982986,45.99470904094823,835.7220055147947,414.6792935553978,97,3.6321154639675695,0,61.62787158368119,90.18031738075327,88.25761174846292,Reallocate Workers,Exceptional
2023-01-01 01:05:00,Sensor_100,31.280882494747456,59.22979782966066,21.342139444781132,138.73076497602494,455.61300972893105,34,3.714957054717613,0,81.79431466816584,24.16155888483814,89.35717766839765,Increase Machinery Efficiency,Exceptional
2023-01-01 01:06:00,Sensor_100,19.22772674924288,60.872555469292934,14.67054550096975,223.65764290933373,332.0968114537176,77,3.7493939518035697,0,68.90662401151278,60.254375812449645,95.87554277423415,Enhance Safety Measures,Exceptional
2023-01-01 01:07:00,Sensor_85,39.06590942262119,65.12929353545996,31.983213339492096,347.59683147094165,200.05489772250854,97,3.821774017236707,0,52.92304990929429,40.98672127852565,98.44478729465789,Reallocate Workers,Exceptional
2023-01-01 01:08:00,Sensor_1,17.236519310393124,50.21461378031549,20.78639496397652,670.02831303472,242.2556296469918,93,3.843006342995619,0,93.06766119431384,87.37789978436278,83.25088714018113,Increase Machinery Efficiency,Exceptional
2023-01-01 01:09:00,Sensor_94,44.60660809801552,73.6432763122332,29.729922697448895,978.7231896681753,486.38123702934314,37,3.8915104083847956,0,91.03722404808838,13.281514006112449,82.32074221939479,Optimize Material Usage,Exceptional
2023-01-01 01:10:00,Sensor_1,38.16734307889972,76.18056520389368,20.99928992279751,206.04056735794097,446.5340718961335,54,3.9483548634496954,0,65.89712540700776,8.291527731754256,85.46844343189441,Adjust Schedule,Exceptional
2023-01-01 01:11:00,Sensor_16,20.961470446025174,68.44225638754936,7.649789333908724,228.43690229252658,258.58665909474894,33,4.023630385411118,0,76.57525834052544,99.27601991814561,97.18066442861692,Optimize Material Usage,Exceptional
2023-01-01 01:12:00,Sensor_58,15.165663513708072,58.13560892049124,23.47133758294792,431.9833570308823,474.37835319991507,53,4.092133192500097,0,75.61848197058576,57.72036118791113,90.03433904742349,Enhance Safety Measures,Exceptional
2023-01-01 01:13:00,Sensor_46,39.463842853645026,38.22325721547132,34.54589109705164,852.5972239797882,420.32969393290654,11,4.178934044501282,0,58.872956568507995,91.19417676788642,80.10751358770567,Increase Machinery Efficiency,Exceptional
2023-01-01 01:14:00,Sensor_31,36.205720315428515,78.97669529721327,39.964190383382494,520.5078574757327,455.4904377469076,32,4.205520240613325,0,57.28369541978682,40.82171286064544,91.05646909056259,Adjust Schedule,Exceptional
2023-01-01 01:15:00,Sensor_85,36.87021504122962,36.4481700315163,24.666313839827342,389.4495402302395,357.3397555591644,87,4.275032430018069,0,92.21339377025197,60.42952843170647,90.43021041099011,Increase Machinery Efficiency,Exceptional
2023-01-01 01:16:00,Sensor_86,38.13811040057837,32.15941531942586,8.261894510520046,605.0834489879751,435.94431955789776,71,4.29652993922684,0,93.36790572538862,69.40898463316123,81.5167770454284,Enhance Safety Measures,Exceptional
2023-01-01 01:17:00,Sensor_67,17.221339552022712,46.52924682719497,20.73438548247158,334.470877701175,451.2947636004466,24,4.3495571321310535,0,86.25898550504017,98.61129725210813,82.83031355453417,Adjust Schedule,Exceptional
2023-01-01 01:18:00,Sensor_36,25.753971856328178,23.410434242743307,39.31469644208491,461.0439165227688,91.40746304330213,41,4.406767309867553,0,53.63827625037233,11.27385072685032,81.76761894158862,Optimize Material Usage,Exceptional
2023-01-01 01:19:00,Sensor_79,18.47607178575389,78.70966788030745,20.642963530853642,399.34463430883767,484.3476394972963,96,4.419221017972341,0,95.45710876202126,12.478080872546348,89.90194516928248,Enhance Safety Measures,Exceptional
2023-01-01 01:20:00,Sensor_82,40.89310277626781,55.30601338498549,34.82653968021111,823.7269201731813,200.12589444382849,13,4.4355531206135055,0,99.03763674291665,52.32034862836687,90.08865037738533,Enhance Safety Measures,Exceptional
2023-01-01 01:21:00,Sensor_54,33.69894380482674,53.41712549985051,25.360684083904488,931.8301537942007,247.95477931250994,93,4.521087583600729,0,88.78069645448548,5.580018855006408,88.74265608993356,Reallocate Workers,Exceptional
2023-01-01 01:22:00,Sensor_62,24.926940745579476,59.34777679398319,12.061156255469834,783.6149729412207,406.35669163676687,40,4.556898535828539,0,67.67063341233448,72.74797864484002,88.56855489153676,Reallocate Workers,Exceptional
2023-01-01 01:23:00,Sensor_57,16.90675050858071,49.8214188666324,39.80752540115372,495.17521842698517,349.2033375076239,68,4.598051599305475,0,70.28873861764917,99.0755506181797,91.02851872090609,Adjust Schedule,Exceptional
2023-01-01 01:24:00,Sensor_53,24.329469651469864,21.923811025672496,4.210672703534351,553.9014797469974,451.8769605962258,80,4.665688159727237,0,93.48183633899839,81.14357780672728,92.58096109560508,Optimize Material Usage,Exceptional
2023-01-01 01:25:00,Sensor_77,24.75549966080241,56.738677330423805,26.24451413775753,212.56632453649212,230.25818784954748,10,4.6955524761122724,0,64.00930537785011,26.580883397384714,98.31185993759306,Optimize Material Usage,Exceptional
2023-01-01 01:26:00,Sensor_85,36.888185350141924,62.97043261738584,10.444551712170247,772.178240021084,217.97967365427135,78,4.722910108610966,0,57.092880555792135,79.95613418789898,90.35753113779126,Increase Machinery Efficiency,Exceptional
2023-01-01 01:27:00,Sensor_85,34.12672414065639,45.00494363744319,3.353281427068783,636.8281114555397,64.25998229359385,23,4.770848801263355,0,91.14021458357428,62.78762949477654,85.04808396130554,Reallocate Workers,Exceptional
2023-01-01 01:28:00,Sensor_94,41.616382277289794,65.43773432427157,25.146696854162442,912.1959965236928,258.22641950134613,32,4.786158503673439,0,59.666627513950814,11.941976461322012,98.51741248800593,Adjust Schedule,Exceptional
2023-01-01 01:29:00,Sensor_27,29.16644775485848,33.62007796030524,24.97810779674618,280.55002921763787,375.8318466480989,80,4.878685826209942,0,95.36499143751911,56.5924150470838,82.00949386774205,Reallocate Workers,Exceptional
2023-01-01 01:30:00,Sensor_63,18.58782737814905,33.27659546397104,35.34504508378604,783.7535097393509,185.53042293179723,25,4.973295626440355,0,79.78410635080445,89.67766022801061,85.94058081075993,Enhance Safety Measures,Exceptional
2023-01-01 01:31:00,Sensor_70,36.39734361668985,29.68501926125444,37.237534652595244,716.2044955472708,258.22693115322863,18,5.023633641242836,0,77.76849261857126,28.992293652223722,97.14606724781169,Optimize Material Usage,Exceptional
2023-01-01 01:32:00,Sensor_64,37.82355145850693,42.31968558734971,36.38957443464484,339.260980428777,148.7289958183751,40,5.0524651874241675,0,88.78746657000855,65.91075162510316,97.93345153070133,Adjust Schedule,Exceptional
2023-01-01 01:33:00,Sensor_30,31.83831592708489,70.820722123345,20.47793664583775,700.6407755867426,397.7545126421573,70,5.104816900942164,0,50.823264410358874,4.15647318505048,92.25511889918423,Optimize Material Usage,Exceptional
2023-01-01 01:34:00,Sensor_32,38.12901539863683,69.67472372894386,31.584489361328128,931.9360425189846,77.2302026035162,54,5.123810888035757,0,85.67694982099343,83.42153026008545,80.27780691563547,Enhance Safety Measures,Exceptional
2023-01-01 01:35:00,Sensor_72,29.81386789093172,42.96945247781023,28.847262132198015,926.592388900407,367.4223747502242,16,5.169612646519323,0,79.92469771968571,20.593735650194024,88.40885490532712,Enhance Safety Measures,Exceptional
2023-01-01 01:36:00,Sensor_48,30.681984881459822,55.3471241588142,21.07808780584598,747.6639170645271,220.52300528524256,66,5.186242545901081,0,76.18903439151435,60.86252362939138,97.72233878197326,Increase Machinery Efficiency,Exceptional
2023-01-01 01:37:00,Sensor_65,27.826230550756488,63.24897898849494,29.86063470929966,143.2658012806541,68.71823122420436,73,5.2597974592142895,0,60.86630616628599,52.41934419017542,96.90429723866245,Increase Machinery Efficiency,Exceptional
2023-01-01 01:38:00,Sensor_20,15.762573802322855,34.472406477681375,47.36239383531313,885.0379035881454,434.0613142813036,11,5.294611678724255,0,91.4717222379433,54.81303128791816,96.98173217801511,Adjust Schedule,Exceptional
2023-01-01 01:39:00,Sensor_14,18.236742809799132,30.088465153684822,9.644687184068868,692.000746304086,269.4748384315243,15,5.351471032215881,0,62.53251614536347,25.373678790201225,85.58319047874478,Enhance Safety Measures,Exceptional
2023-01-01 01:40:00,Sensor_44,15.942875570602027,78.32575959273866,45.28860478927631,379.390827864461,319.6935363272581,70,5.362689573742939,0,74.48864375791482,55.91120050646289,95.67148987344493,Increase Machinery Efficiency,Exceptional
2023-01-01 01:41:00,Sensor_69,34.09231233791341,57.05343879257711,2.672775699159918,268.52532553512935,379.4138111860056,43,5.419906855359119,0,57.90401729718987,60.27513570221227,92.77393274055072,Enhance Safety Measures,Exceptional
2023-01-01 01:42:00,Sensor_85,24.4306794322898,78.88494331001984,15.419460645083033,204.5834766975854,344.7834948505349,26,5.430200969757705,0,98.6855103542038,42.545669805591004,96.98039520178737,Increase Machinery Efficiency,Exceptional
2023-01-01 01:43:00,Sensor_46,30.257120734941083,40.26535922793374,14.407262430576411,145.2132093319849,378.8855918665752,35,5.523468265526248,0,59.72664421565175,63.32530466846181,92.12036839178036,Reallocate Workers,Exceptional
2023-01-01 01:44:00,Sensor_14,42.22699421778279,62.18190199844789,31.318255394045284,778.6929231556808,393.026758060036,85,5.578572475950203,0,90.16092007135735,19.157382548508995,87.12788950474751,Optimize Material Usage,Exceptional
2023-01-01 01:45:00,Sensor_84,22.47876687446625,33.35621819247426,6.561247588864516,312.2586990489478,315.1181887540749,29,5.597578460573817,0,63.153962541482564,51.25952597242536,92.05363186927232,Enhance Safety Measures,Exceptional
2023-01-01 01:46:00,Sensor_69,27.31148769106889,35.672010276434776,44.11738059198769,121.82764243892956,214.5370239084905,50,5.638273391330485,0,62.80216187039992,71.68015742647817,86.79895803278683,Adjust Schedule,Exceptional
2023-01-01 01:47:00,Sensor_62,37.66653415629146,50.714127276177436,41.427570423252064,457.54358665779034,159.4139673723542,67,5.652419433339272,0,71.08551944518838,36.79959221425314,80.04742718459002,Adjust Schedule,Exceptional
2023-01-01 01:48:00,Sensor_73,21.863944964748676,39.17708753048427,32.603290984263886,534.3463725331051,456.30645649375424,63,5.710200022292135,0,92.29237978502506,41.11463445961006,95.51860912941196,Adjust Schedule,Exceptional
2023-01-01 01:49:00,Sensor_83,17.30939729486379,30.057293830435068,22.920691589609888,252.30720781011422,486.4661800871991,38,5.731210911718854,0,84.37787087397606,16.420397813905087,96.13797975009314,Optimize Material Usage,Exceptional
2023-01-01 01:50:00,Sensor_94,23.69254358741304,35.77284211935956,46.64780210710392,139.6435025462948,210.948239794194,57,5.783790588619009,0,93.58174221866686,61.64491143751165,94.21347818211834,Enhance Safety Measures,Exceptional
2023-01-01 01:51:00,Sensor_33,19.83663861762013,22.14490366795188,41.5373277360278,270.212934788262,100.5398280825351,86,5.8212862981577205,0,52.36061521194023,12.351920551744444,84.32242337320542,Adjust Schedule,Exceptional
2023-01-01 01:52:00,Sensor_29,42.890929570277194,62.265417288649196,24.965757404062245,711.192485652917,150.14179720239406,99,5.8998288043818325,0,97.78463640268919,50.08081996349234,82.58195232394183,Optimize Material Usage,Exceptional
2023-01-01 01:53:00,Sensor_34,39.24361138693251,49.5269994251517,35.09366772271556,174.01930952608575,351.8003056942353,31,5.953231779826675,0,53.85684475137972,21.04210131951325,83.22878379959027,Reallocate Workers,Exceptional
2023-01-01 01:54:00,Sensor_53,34.002112695312704,25.65458398427154,28.34649760898423,599.5333275012945,127.82001648124884,81,6.039568456003586,0,86.05326945657205,19.41284520540786,89.51869898669017,Reallocate Workers,Exceptional
2023-01-01 01:55:00,Sensor_74,41.143817705631534,30.301639587709474,29.397111919413227,231.77078911735,401.0550228774447,80,6.1342898101009045,0,60.358657734068515,9.582956434405022,85.02092469039863,Optimize Material Usage,Exceptional
2023-01-01 01:56:00,Sensor_85,39.110162306973436,26.15207228675864,16.548803471873562,276.1202562223774,465.3636079436211,14,6.2315470482440265,0,92.04224283075305,35.73978772427214,96.6880115638821,Increase Machinery Efficiency,Exceptional
2023-01-01 01:57:00,Sensor_59,20.597101766581076,56.75556849655259,23.104230231244838,453.7700949400288,483.6431817854812,61,6.264964719968635,0,93.11808487595265,86.7410627232385,90.34304313718965,Optimize Material Usage,Exceptional
2023-01-01 01:58:00,Sensor_19,41.77676995469933,25.65262181674963,3.9060715394872103,190.7428024483582,54.19647768870081,10,6.344045902068941,0,77.56248714901696,60.491300605479694,88.55309803138873,Enhance Safety Measures,Exceptional
2023-01-01 01:59:00,Sensor_84,31.18026725746952,65.25693998211297,17.867434583229624,255.88315250399157,481.16937422948746,54,6.393475875895454,0,70.14353596337196,77.91093434535014,96.56022348768686,Increase Machinery Efficiency,Exceptional
2023-01-01 02:00:00,Sensor_66,39.22320465492187,21.23065515922347,34.7914257681076,414.0571703062187,383.087488608328,49,6.441831459966115,0,89.66856033347862,11.457077287074435,81.54040011155632,Enhance Safety Measures,Exceptional
