timestamp,temperature,humidity,vibration_level,material_usage,machinery_status,worker_count,energy_consumption,task_progress,cost_deviation,time_deviation,safety_incidents,equipment_utilization_rate,material_shortage_alert,risk_score,simulation_deviation,update_frequency,optimization_suggestion,performance_score
2023-01-01 00:18:00,25.798625466052894,56.45844695692295,26.759682212477653,670.4641827805306,1,8,347.2440909132276,0.9907001216970537,-3565.289272444659,-4.393044222355769,0,77.83538561933287,0,47.19228516297631,4.838778328759296,15,Adjust Schedule,Excellent
2023-01-01 00:19:00,22.28072850495105,39.02548939720937,8.436829376355709,382.87913610774706,1,34,276.98579385351104,1.0080779195638088,2020.3448776564437,4.197669400931591,1,54.927849339378,0,58.55782866218703,3.842783238391403,10,Increase Machinery,Excellent
2023-01-01 00:20:00,30.296322368059485,41.377577619864255,38.78192160731639,207.72232860082792,1,20,382.0999165854817,1.038405729771377,4599.57920856039,-2.5697036108106968,0,70.13235308995259,0,11.935741422441682,2.3455073798116235,15,Reallocate Workers,Excellent
2023-01-01 00:21:00,18.487346516301045,63.89044217998164,13.297957372310204,944.2510321892689,1,18,391.8008545046643,1.1000951210981285,4252.799237746058,1.4807126187208386,0,90.44924378463043,0,59.54995310299525,4.710561749235712,5,Adjust Schedule,Excellent
2023-01-01 00:22:00,22.303616213380455,53.00355890737291,30.75122849457877,559.0798610808874,1,22,134.01745827385787,1.1919186971930111,-387.28818512187536,0.1728216455574927,0,86.30713715463764,1,92.02422219394386,7.934987684675523,5,Reallocate Workers,Excellent
2023-01-01 00:23:00,24.159046082342293,60.101062440278916,44.97000188291125,370.4694063619675,1,49,154.69764222898016,1.216260551148087,-1667.7570991544044,1.4619153947487558,1,61.71498763740307,0,17.51908744812518,4.47470687294016,5,Adjust Schedule,Excellent
2023-01-01 00:24:00,26.4017496054259,29.499099264511297,1.9292804222910687,662.0462929074866,0,48,257.58751544403174,1.2646209243952435,-2277.8473050722228,-9.89684364595615,0,94.44457273010016,0,30.207641467521718,2.411070179065012,5,Optimize Material Usage,Excellent
2023-01-01 00:25:00,34.62939903482534,67.21860033370513,19.376697147636957,332.12048495752174,0,31,370.6334411783067,1.3527456190234608,-2567.7674147896314,0.52157079504628,0,75.31782460082532,0,94.4715431135291,4.978800072721702,5,Increase Machinery,Excellent
2023-01-01 00:26:00,19.991844553958995,39.22347913490208,6.7458879840317625,136.40634105047056,1,10,323.36500332282895,1.440387019379127,-2478.0548203694166,-5.954471990984858,0,50.43090499928595,0,0.4531930324681466,5.24564944734712,10,Optimize Material Usage,Excellent
2023-01-01 00:27:00,27.85586096034029,57.191676029460396,45.43288551776186,814.290318263559,0,10,158.00580165423767,1.5360468636334823,-2929.311706706332,-7.771502622518267,0,86.1028369638642,0,61.78701455478179,0.19209265489672167,15,Increase Machinery,Excellent
2023-01-01 00:28:00,29.810364221551062,26.880789514520522,18.00387222502121,996.2786640951867,0,32,468.22860913168523,1.609716276634794,1979.908983257359,-3.322186267677523,1,51.43438900639874,0,74.00892835335789,1.59550826961391,5,Optimize Material Usage,Excellent
2023-01-01 00:29:00,16.161260317999943,39.28521446941802,10.667046333222546,960.7993752840611,0,21,252.0684206097853,1.6225299361728946,905.552557113343,-9.198968223925746,0,88.6814248148147,0,19.21174373398862,9.155184756517993,10,Increase Machinery,Excellent
2023-01-01 00:30:00,30.18862129753596,58.93203758399851,33.82382878432032,891.7744314157089,1,49,372.59739592484266,1.6504314010056504,-2213.2726034199877,9.650870479791841,0,83.32727838509261,0,95.55787107716614,8.670144468578227,10,Increase Machinery,Excellent
2023-01-01 00:31:00,19.263103092182288,36.45236793741503,27.159639371282058,772.6805967419403,1,12,110.0765338148087,1.7287356821448543,-4128.017979569511,-0.12643624780727158,0,84.49946704443835,0,67.1067956763259,4.492394215853387,5,Adjust Schedule,Excellent
2023-01-01 00:32:00,16.62628982463199,72.81873180498903,40.846834087061566,245.75285141097393,1,48,410.8343414917445,1.7771255674121975,3459.9166553286086,-3.2461361971488483,0,76.81817211741725,0,36.401820892815394,0.5590377486630105,5,Adjust Schedule,Excellent
2023-01-01 00:33:00,38.722138431333335,59.673703966605224,37.65340793614227,240.20737339232332,1,26,292.914239644801,1.8122006824559307,2196.847083046594,7.247402545460417,0,83.28940828714238,1,70.75451659428794,0.3921286050389372,10,Adjust Schedule,Excellent
2023-01-01 00:34:00,39.14080082686398,72.21670359780774,48.73349264764171,234.7093454029999,1,41,171.50734551282613,1.878169417713235,-2903.2328110931758,-6.513783531756925,0,93.6842221615311,1,3.553940614442075,9.727482105399416,15,Adjust Schedule,Excellent
2023-01-01 00:35:00,35.20993370291153,43.723442135067245,4.526615359961017,513.6512103692858,1,7,434.81979391192135,1.9253070564790797,-4754.4093038358515,-0.2250050648107944,0,56.588834184202184,0,64.30198864709628,6.9617898642017515,15,Reallocate Workers,Excellent
2023-01-01 00:36:00,22.61534422933427,22.0391085574805,4.0136384178256765,528.4031165266729,1,16,67.57199156866892,2.002157132274085,3138.821997951425,3.3315190081473904,0,74.82846956206585,0,68.8099755198134,6.299005414329686,10,Adjust Schedule,Excellent
2023-01-01 00:37:00,17.441802850159597,54.56839780130616,45.36803492563589,619.8315213586933,1,36,177.68462089356672,2.0271004298617057,162.69730914555203,-1.6014126781538902,0,91.15999799007145,0,67.84760120061607,4.854620216662338,10,Optimize Material Usage,Excellent
2023-01-01 00:38:00,32.10582566280392,40.35161016352234,47.78661119664798,304.04791791023797,1,19,421.992336729877,2.052551375745825,-1899.2861053073761,0.9905814433711964,0,51.97080632310389,0,92.31632931647317,8.974610401995225,5,Increase Machinery,Excellent
2023-01-01 00:39:00,26.003812343490033,46.8913025553412,20.33171729675659,135.7426571215712,1,49,493.04095206379253,2.1366507071533993,-219.59262782795668,-0.8753606373934293,0,55.86104272716866,0,2.3990397936243912,2.9822843301149926,10,Reallocate Workers,Excellent
2023-01-01 00:40:00,18.05095587111947,60.86661283536493,22.793491483653128,190.68611466679675,1,43,289.215913983611,2.167473364299613,-2709.893940741124,-6.017095467074672,0,63.16583362732395,0,34.438558516815,8.314321829679193,10,Increase Machinery,Excellent
2023-01-01 00:41:00,27.379422752781757,62.039880024252305,18.43491429694457,162.46068739932207,1,42,88.98612369315154,2.2374963554703364,-3639.903728037701,5.401355386797292,0,83.33012612629247,1,48.95017772081643,7.64385606601906,5,Increase Machinery,Excellent
2023-01-01 00:42:00,15.85971302788046,21.653384891948924,38.88434375399862,813.5308447673941,1,49,441.94711211509366,2.326116210657506,570.1430881254519,-9.754985647373864,0,99.16563252585418,0,82.49044830109887,2.9237381557511375,5,Adjust Schedule,Excellent
2023-01-01 00:43:00,37.73301005196955,66.1581603703768,38.53933093884183,221.2253617184271,0,44,156.37545435620558,2.41972419091937,-57.99259836301553,0.023227635143328484,0,61.34521390294678,0,67.91699474463287,4.313328494710146,5,Adjust Schedule,Excellent
2023-01-01 00:44:00,21.469499540000424,49.611134897364735,11.020983075392676,775.4113504206028,1,38,371.7907010998159,2.4772507480731463,-1703.3266957210349,-8.326983307446639,0,63.332867772960235,1,52.9728823970753,4.023269741149199,10,Adjust Schedule,Excellent
2023-01-01 00:45:00,31.56305710884955,53.401926399473,19.194706493164247,196.39141874402614,1,9,61.69562042227713,2.540330129872182,-1173.9371546181987,3.5676316019064167,0,93.42591173756375,0,62.15339298260618,4.008795520381434,5,Increase Machinery,Excellent
2023-01-01 00:46:00,22.792776902235275,37.879651111391155,10.621833851835444,546.2519420881263,1,45,252.55032812004563,2.603604680205266,-4994.527095390292,-4.1944083103021,0,70.957351293427,0,75.97933245934058,3.6692988746125232,5,Reallocate Workers,Excellent
2023-01-01 00:47:00,28.00170052944527,45.25002716003486,2.3312072503522243,359.07361141873076,1,16,151.5229649111327,2.6353538541630357,986.485664972929,7.609670229698111,0,96.7616629551174,0,50.61244796923957,2.5926274829608165,15,Increase Machinery,Excellent
2023-01-01 00:48:00,28.66775698358199,62.622508038759904,2.8060732031964406,686.2868009470849,0,12,306.4859028596589,2.6592484992209826,-2916.628131842367,-7.640585409458696,0,54.65116714247445,0,20.300081753360843,8.52874555029561,5,Adjust Schedule,Excellent
2023-01-01 00:49:00,19.621361388138176,66.60282817665552,7.341156216021844,231.3836055956976,1,21,129.4757793918876,2.6888984244008296,3352.644524128438,-7.967431940666003,0,68.49556957319926,0,18.71744712138551,5.537276624501803,10,Optimize Material Usage,Excellent
2023-01-01 00:50:00,39.239615694113965,43.22637087007868,1.494101758873606,629.7527418089371,1,34,387.54140721553955,2.7338989615286704,-598.1047845030907,-6.72087841547196,0,89.9353259536464,0,99.28890432820329,8.147343167874677,10,Adjust Schedule,Excellent
2023-01-01 00:51:00,34.37832058402786,61.46705195907981,21.158760313815222,614.4303610173885,1,23,468.5506867344948,2.7736857315533086,-4896.402553648365,4.890866474035169,0,55.323899693694216,0,96.16163534461363,4.287898191380922,15,Adjust Schedule,Excellent
2023-01-01 00:52:00,38.48747353910473,35.48261010130628,3.20097551853154,462.6575739280826,1,35,303.0919885063389,2.8075911867958085,-2738.777132598832,4.777513065618779,0,81.0910910559294,0,33.34383927145148,6.54802710771377,5,Increase Machinery,Excellent
2023-01-01 00:53:00,37.37068376069122,69.92135991065092,42.37056958124898,534.242093467999,0,20,269.2773531361203,2.851994125939416,-4309.138592200146,-3.042980085861318,0,63.417995075226706,0,20.99846568027779,9.676655649036766,10,Reallocate Workers,Excellent
2023-01-01 00:54:00,29.94749947027713,56.58885433444192,35.60409886984079,232.2794772391119,1,45,261.1632965943967,2.936393167882934,678.6750570050763,7.002405622126371,0,84.16396195251603,0,35.59592010909542,3.3146149512402068,5,Increase Machinery,Excellent
2023-01-01 00:55:00,38.04685587557792,66.51119096401371,39.18214215916442,829.4626618649079,1,24,376.6045199633312,3.006599645517575,3124.796229466997,1.7245081074295214,0,63.67813470882385,0,63.737717902617355,6.3283378826504215,10,Optimize Material Usage,Excellent
2023-01-01 00:56:00,17.212312551297988,48.629291139070844,30.874005909473446,644.2820945271428,1,24,320.0815200575645,3.0748208548107416,-2969.268008000234,-1.3081578077241929,1,83.91826750257366,0,75.32382972161146,8.836741795261222,5,Reallocate Workers,Excellent
2023-01-01 00:57:00,19.89957156047863,33.746557098917314,33.1938665920487,207.50320221857223,1,49,383.82420801782206,3.153398529671958,2245.872469773575,-9.270901584839411,0,70.02775749566963,0,84.21824013483747,6.318383120600556,10,Adjust Schedule,Excellent
2023-01-01 00:58:00,16.13068222276345,45.753866798818635,5.670501688911978,925.7840563034491,1,33,195.03367379771413,3.194841118121378,143.3306268882161,-6.162760694796927,1,57.23002192888574,0,59.748878516081746,8.234378394417083,5,Increase Machinery,Excellent
2023-01-01 00:59:00,23.133258269081608,42.88912366869924,2.908382426672418,660.363814560888,1,13,239.7656283736286,3.268256240127579,-1160.820871989039,-0.9760455480277113,0,92.93224769360859,0,76.89939071430595,7.165779955567396,15,Optimize Material Usage,Excellent
2023-01-01 01:00:00,24.71693224223705,39.96299260640954,49.46070560985637,255.10275765261946,1,39,327.6648396103582,3.3163709833125776,2184.2534024638617,-8.414669854382373,0,55.12373954189616,0,24.658994432456037,6.776432409953536,5,Adjust Schedule,Excellent
2023-01-01 01:01:00,21.783725794347397,32.7304248644887,18.64746808220672,301.7636390689854,0,40,442.39522780378536,3.345713255382884,-2783.321376962652,5.6366796193557,0,55.32454442428951,0,2.861607474678196,9.120326114838127,10,Reallocate Workers,Excellent
2023-01-01 01:02:00,35.718437728798236,65.55002851278837,2.563500961932613,283.72544938195034,0,40,56.000668648205995,3.3787410292378066,-456.7276006316888,-8.498026296889932,0,83.40531271744882,0,11.501503162356597,1.613000623783144,5,Adjust Schedule,Excellent
2023-01-01 01:03:00,23.918833167339734,25.18109967923363,7.982299603207771,302.77214880790007,0,11,348.4910258441194,3.4422781865738488,3441.6908598201007,0.5526702891207176,0,67.19031303108196,0,51.326521480908795,8.359054920025532,10,Reallocate Workers,Excellent
2023-01-01 01:04:00,22.023362742184517,73.25365579315003,43.71029984582523,288.79502220666996,1,38,298.65617463286594,3.4862398180955214,1622.884599460066,-7.920743992937007,0,79.44607330504385,1,32.625714962596064,4.269479341453933,5,Increase Machinery,Excellent
2023-01-01 01:05:00,28.567402078956214,30.50148337386521,10.289933831356645,771.3751389449621,1,31,298.17499054033794,3.5197353241263096,-1338.0724976359525,-7.773522057237989,0,87.23867338186466,0,68.84058661112844,1.3618209877946519,10,Optimize Material Usage,Excellent
2023-01-01 01:06:00,18.523105624369066,78.79241911109247,23.35210356357347,632.2598589374674,0,10,211.50326944034353,3.6093783272160067,-2065.5479940812306,4.588738759139323,0,62.856143664287174,0,16.220619089111644,7.7858120294304705,10,Adjust Schedule,Excellent
2023-01-01 01:07:00,35.054924518850996,79.30808288522445,33.37370929990645,310.0163696929974,0,13,324.94532535939146,3.6797797073557192,2354.373469920417,0.5493492164575393,0,76.53316606340661,1,78.71942698846658,8.87288956465518,5,Optimize Material Usage,Excellent
2023-01-01 01:08:00,16.863766091994272,43.9032224744691,48.29338852029617,938.756859639525,1,15,148.90164152277035,3.70314296416901,3948.0230017246904,-3.996413923590005,0,91.81775517413982,0,81.04109270768011,4.663114291657763,5,Reallocate Workers,Excellent
2023-01-01 01:09:00,39.672173415012935,79.26926435793578,0.7046249411175876,110.45500366180151,1,42,166.35169051032057,3.7871727888278324,-282.57836444727036,4.36381271880154,0,51.60643314253686,1,5.81642835234063,9.115011870832785,10,Optimize Material Usage,Excellent
2023-01-01 01:10:00,34.306119232416435,72.14411103684358,24.379131499904894,717.032196485128,1,26,430.4065118212729,3.8708050158904883,1165.8089905294955,6.461337232681991,0,79.86431433199019,0,98.0222299293154,6.771880656959633,10,Adjust Schedule,Excellent
2023-01-01 01:11:00,19.96789203835431,24.945816616799938,49.80159201683891,589.0457155822885,1,44,291.9432582944594,3.9145703535288523,1379.0167306889289,-1.8472010376984827,0,62.2187401790673,0,72.56779829404488,0.06455966034292437,5,Reallocate Workers,Excellent
2023-01-01 01:12:00,15.13805292809006,76.8397138177171,6.086101156295815,578.2927275720085,1,47,118.88326681789745,3.9906728847635655,2313.7854197792076,7.775171901963535,0,76.27171795446714,0,68.63384696029632,3.2724342182582444,5,Increase Machinery,Excellent
2023-01-01 01:13:00,35.386535711370854,22.550863154275653,6.185848512910952,596.2170474415511,1,39,430.17269393819026,4.056392044171795,-3866.84206535625,-7.719028491214006,1,74.92266948072171,0,86.37918530587226,5.711625236023057,10,Adjust Schedule,Excellent
2023-01-01 01:14:00,32.671433596190425,30.914857624346432,4.35211578262647,537.9642390962294,1,46,214.73864327587557,4.097575604556895,-293.3098147799965,1.776303372932226,0,81.47614650269631,0,70.45942001546635,3.186079346271314,5,Adjust Schedule,Excellent
2023-01-01 01:15:00,33.22517920102469,55.07573245080046,25.39220186406742,951.8304655528439,1,46,354.86381514478217,4.143380706819688,2739.8279735623137,6.499103573375951,0,66.81652761561051,0,9.448455241840714,0.6016994822006605,10,Reallocate Workers,Excellent
2023-01-01 01:16:00,34.281758667148644,24.844230704000815,17.420559873361285,656.8661025543752,1,22,349.9633958712723,4.19717365346932,117.12738662898937,-3.716639907574095,0,52.906374009309474,0,95.96312112331125,3.304566026632425,10,Reallocate Workers,Excellent
2023-01-01 01:17:00,16.85111629335226,29.703665419362135,35.81270281898581,513.4540839325135,0,37,332.6275938374697,4.294169170031694,-3787.221790098697,-8.64640700711131,0,93.9257121619562,0,26.43711562617955,8.627408858517978,5,Optimize Material Usage,Excellent
2023-01-01 01:18:00,23.961643213606813,77.20950722673433,28.564833187783506,874.0495839517773,0,18,207.30656154618666,4.31386004595942,-2013.2532132160095,-9.09384039222769,0,81.44290409101848,0,97.12784179973345,7.889705822025105,5,Adjust Schedule,Excellent
2023-01-01 01:19:00,17.896726488128245,79.6812730932565,29.04199980457288,900.6913027970274,0,16,402.4297719939844,4.404596980370249,-1578.9738346253544,-6.071311734010083,0,74.70413290803684,0,82.69808271607067,0.9583653063563591,10,Adjust Schedule,Excellent
2023-01-01 01:20:00,36.57758564688984,67.88819250681783,25.552953599585965,796.9631973948282,1,49,309.32362018771,4.496746975362574,746.9153943115316,9.9891972266653,0,56.49765933749338,1,99.71649304477268,3.865401176131483,15,Optimize Material Usage,Excellent
2023-01-01 01:21:00,30.58245317068895,50.91256348788217,49.603245218945894,616.4291113672971,1,34,401.32920197303434,4.5816941208869295,954.1066280607483,-7.0758380062649024,0,71.25854168075321,1,4.6637725023988885,8.810940775100114,15,Optimize Material Usage,Excellent
2023-01-01 01:22:00,23.27245062131623,74.01805614150052,26.952451953043067,138.4308528932311,1,14,271.027719642751,4.678441533182141,-1629.1776091068523,-3.566164255355342,0,77.37269817305626,0,6.824492774409752,9.917628278613561,10,Increase Machinery,Excellent
2023-01-01 01:23:00,16.588958757150593,26.713926253014122,3.6181513501988114,919.0947348383651,1,26,469.6234983030747,4.708489813043115,-32.35125852036981,3.8528888412161137,0,51.40069072503613,0,3.538609996720188,4.056659091947347,5,Adjust Schedule,Excellent
2023-01-01 01:24:00,22.774558042891556,76.57351215470052,16.109731905529717,835.8077543448602,1,10,223.016812054701,4.789924944819551,-1173.9455757584892,4.054040391059564,0,81.07000774643753,1,42.694002037969206,0.9754103455640606,10,Adjust Schedule,Excellent
2023-01-01 01:25:00,23.12958305066868,41.093175647325936,39.03386953916349,940.1606010588042,1,14,486.6591818102839,4.8051102386529365,1297.990705807064,-6.928527397956971,0,60.49651232125004,0,54.8441903271802,2.829974727652785,5,Reallocate Workers,Excellent
2023-01-01 01:26:00,33.2401544584516,71.68936347399168,31.42275982424213,221.07849697372222,1,40,73.04062401421476,4.8365574762702,571.3805069573009,9.14177023098101,0,98.50013695456681,0,5.8356900519414445,2.6361163959763187,5,Optimize Material Usage,Excellent
2023-01-01 01:27:00,30.93893678388033,60.102404359123454,34.197387202316925,965.0308526301009,1,15,97.58340897424554,4.860896930467928,-50.8418428763689,-3.160241305265618,0,77.21603212446016,0,25.82560876115495,5.654851827617687,10,Increase Machinery,Excellent
2023-01-01 01:28:00,37.18031856440817,77.61645824334332,46.09031147208801,969.1266318454382,0,39,382.7818588742476,4.921645659652717,3984.4438045834195,1.9452872500254585,0,97.85636945240817,1,46.4917521103102,5.879745443377575,5,Adjust Schedule,Excellent
2023-01-01 01:29:00,26.805373129048732,71.88067686774909,22.189014389739654,508.0496774839189,1,34,113.17132708198073,5.014200623423078,838.1194093336308,-9.432096082314633,0,90.0406520580662,1,9.122601165279697,0.6835140468162171,10,Adjust Schedule,Excellent
2023-01-01 01:30:00,17.98985614845754,73.27386881305438,0.9761025207336904,166.93796135713038,0,42,405.27858464776654,5.05370342852016,-2714.7834304904904,9.766499010805354,0,86.99271248069897,0,22.727994250669646,5.793319952887171,10,Increase Machinery,Excellent
2023-01-01 01:31:00,32.83111968057487,57.90526136720183,49.504500175518636,659.673992578195,1,46,290.3215572330928,5.069777058885179,-4366.732163359891,8.465787622962452,1,78.61141518904134,0,60.2769874965793,6.353174969699476,5,Reallocate Workers,Excellent
2023-01-01 01:32:00,34.019626215422434,69.98951185857655,22.728888238384453,663.6208206850532,0,44,179.35004955569553,5.09918096420906,-1573.2343656337866,-2.24580123273838,0,93.50943045220646,0,23.810847744490392,4.770663405739133,10,Increase Machinery,Excellent
2023-01-01 01:33:00,29.031929939237408,65.42786904568031,4.880581250204669,577.5427126984866,1,34,153.2228530582159,5.17484386044407,14.378302389452074,-5.2421420636718485,0,62.00653494411095,1,50.74905650788947,4.486534673453183,5,Reallocate Workers,Excellent
2023-01-01 01:34:00,34.27417949886403,29.697387854233234,27.42920518294999,395.3299558212822,1,31,143.29536827179726,5.241710902178405,-2777.4203436305256,-5.681236238567495,0,70.35279828248852,0,32.17518044609569,4.343406589991629,5,Increase Machinery,Excellent
2023-01-01 01:35:00,27.344889909109767,58.91581348119458,29.510158782549883,164.6346404730134,1,30,158.90511079365473,5.308496287093975,3255.242782367737,4.235279259821761,1,90.49223444177187,1,61.037868808600805,7.8937323681566385,10,Increase Machinery,Excellent
2023-01-01 01:36:00,28.06832073454985,28.890532791209516,28.216670840649194,606.1433506531757,1,31,390.28030997459985,5.383251685438241,-2092.3367067139475,-5.923389912114352,0,73.98002690225242,1,91.34778635765124,8.578904816257811,15,Reallocate Workers,Excellent
2023-01-01 01:37:00,25.68852545896374,72.16736731313179,48.24589655125304,382.755106100498,1,19,425.44373170567536,5.435165540990928,-628.420159323442,-8.597839269537968,0,83.13696928756607,0,83.04258224727685,4.545292298980089,5,Optimize Material Usage,Excellent
2023-01-01 01:38:00,15.63547816860238,23.95698796039811,15.981771636384284,189.69158726631105,1,33,242.64814645846428,5.4818229581655995,551.8897721519124,3.2681470913972728,0,87.61403477511433,1,30.727130537359304,6.30800949892161,10,Optimize Material Usage,Excellent
2023-01-01 01:39:00,17.69728567483261,79.22280021159652,1.725656329726094,271.2545505385344,1,37,70.81973287998869,5.562773132696354,-4007.8999847934406,7.190313197759892,0,79.2832861969311,0,63.82899357400913,9.161258335578141,15,Optimize Material Usage,Excellent
2023-01-01 01:40:00,15.785729642168356,44.03759996826269,45.98761189504353,811.4594945986382,1,23,90.75662532023125,5.610046549898528,2493.9526592099082,5.520727371668546,0,57.17871791130986,0,97.79541753597685,6.732970163252418,5,Increase Machinery,Excellent
2023-01-01 01:41:00,30.91026028159451,30.237761222086135,9.561928449242723,825.7877529000323,0,5,182.40890504037216,5.654175807926849,-310.3352762412869,9.40365879920154,0,83.06390495516834,0,61.63671027402883,0.7946867899539445,10,Increase Machinery,Excellent
2023-01-01 01:42:00,22.858899526908168,76.14049901967337,37.472469016178664,790.8573175756112,1,12,488.23367343962434,5.700216248819417,403.606839415027,3.1392222388259317,0,93.7586695490414,0,58.37467692086313,5.52119114841327,5,Optimize Material Usage,Excellent
2023-01-01 01:43:00,27.71426727911757,22.725559173790877,10.200484159936446,168.24511668633593,0,36,61.624986281436435,5.730874396702179,-2685.859076623911,1.8449240835695218,0,64.39544461980613,1,17.190163781311906,4.345505533327611,10,Reallocate Workers,Excellent
2023-01-01 01:44:00,37.689161848152324,48.206338070539005,41.44877242570139,199.5258914591738,1,25,275.00973179567,5.797268646775351,4885.2549810676555,-9.34531846258441,0,55.24903805412769,1,17.246465177415438,3.625936771175944,15,Adjust Schedule,Excellent
2023-01-01 01:45:00,21.232305728721872,66.21362767547015,45.3191270095448,309.936060709887,0,49,362.26817967798445,5.882368015086335,-2186.840805200466,-5.951442244335572,0,65.08936057424874,1,16.685704204824415,4.301367622151281,10,Adjust Schedule,Excellent
2023-01-01 01:46:00,25.259573075890742,39.00502852590206,5.267835227181389,981.43200178584,1,6,70.71581193111182,5.950346943487335,1114.4387652531514,5.299799006237581,0,81.00284467483071,0,99.7403098404426,8.552684320421374,5,Adjust Schedule,Excellent
