timestamp,temperature,humidity,vibration_level,material_usage,machinery_status,worker_count,energy_consumption,task_progress,cost_deviation,time_deviation,safety_incidents,equipment_utilization_rate,material_shortage_alert,risk_score,simulation_deviation,update_frequency,optimization_suggestion,performance_score
2023-01-01 00:27:00,26.5,55.95,25.61,29.93,0,29,190.79,0.0563,-476.39,-1.39,0,0.0,0,11.52,0.5,10,Increase Machinery Efficiency,Poor
2023-01-01 00:28:00,25.07,59.37,5.86,34.2,1,26,280.06,0.057,-1044.34,-1.81,0,82.73,0,23.36,0.2,10,Increase Machinery Efficiency,Average
2023-01-01 00:29:00,25.57,52.23,21.09,27.38,1,27,319.01,0.046,-851.85,-1.1,0,64.07,0,25.37,0.41,10,Increase Machinery Efficiency,Poor
2023-01-01 00:30:00,25.14,55.94,5.93,27.43,1,36,330.37,0.0255,-266.41,-0.89,0,96.9,0,31.57,0.45,10,Increase Machinery Efficiency,Poor
2023-01-01 00:31:00,28.86,57.68,6.19,33.29,1,35,343.71,0.053,-595.16,-1.31,0,67.08,0,26.15,0.38,10,Increase Machinery Efficiency,Poor
2023-01-01 00:32:00,26.09,61.36,3.12,45.43,0,29,141.12,0.071,-1082.23,0.83,1,0.0,0,21.03,0.53,10,Enhance Safety Measures,Poor
2023-01-01 00:33:00,24.56,57.11,8.78,69.45,1,30,325.87,0.0984,-534.82,-1.0,0,78.72,0,27.96,0.52,10,Increase Machinery Efficiency,Poor
2023-01-01 00:34:00,27.42,57.32,13.66,30.25,1,34,355.01,0.0545,-121.08,2.34,2,67.92,0,52.07,0.2,10,Enhance Safety Measures,Poor
2023-01-01 00:35:00,24.39,57.45,10.38,51.46,1,34,331.57,0.051,-120.18,-1.1,0,73.58,0,35.53,0.27,10,Increase Machinery Efficiency,Poor
2023-01-01 00:36:00,26.56,52.18,31.34,36.37,1,30,378.53,0.0646,-984.37,-0.03,1,72.73,0,47.32,0.22,10,Increase Machinery Efficiency,Poor
2023-01-01 00:37:00,23.35,59.57,16.9,63.31,1,35,352.35,0.0564,-686.51,-0.88,0,70.19,0,29.94,0.57,10,Increase Machinery Efficiency,Poor
2023-01-01 00:38:00,24.33,59.38,48.0,52.44,1,27,399.07,0.0472,-480.58,-0.94,0,75.07,0,46.04,0.73,10,Increase Machinery Efficiency,Poor
2023-01-01 00:39:00,26.65,59.9,12.57,50.68,0,32,166.86,0.0746,-1081.69,-0.78,0,0.0,0,5.8,0.43,10,Increase Machinery Efficiency,Poor
2023-01-01 00:40:00,27.5,64.91,22.22,50.49,1,28,350.89,0.0872,-922.78,-1.52,0,61.5,0,29.98,0.08,10,Increase Machinery Efficiency,Poor
2023-01-01 00:41:00,26.68,53.44,3.47,45.81,0,31,148.69,0.074,-1071.04,-2.17,0,0.0,0,10.91,0.91,10,Increase Machinery Efficiency,Poor
2023-01-01 00:42:00,26.28,52.8,11.47,39.63,1,34,317.67,0.0879,-397.21,-2.84,0,71.08,0,26.79,0.72,10,Increase Machinery Efficiency,Average
2023-01-01 00:43:00,26.04,59.32,5.04,46.1,1,32,311.74,0.0913,-878.72,-1.41,0,58.78,0,27.28,0.24,10,Increase Machinery Efficiency,Poor
2023-01-01 00:44:00,24.31,56.13,29.15,54.08,1,29,377.95,0.0855,-643.04,-2.42,0,78.16,0,34.67,0.53,10,Increase Machinery Efficiency,Poor
2023-01-01 00:45:00,25.48,54.12,20.39,68.13,1,36,362.58,0.0521,-701.17,-1.05,0,69.91,0,38.04,0.04,10,Increase Machinery Efficiency,Poor
2023-01-01 00:46:00,25.9,56.16,8.23,53.99,1,30,300.72,0.0949,-813.99,-2.59,0,76.64,0,28.39,0.68,10,Increase Machinery Efficiency,Average
2023-01-01 00:47:00,28.21,55.09,26.43,46.88,1,33,366.89,0.0856,-330.1,-1.69,0,71.29,0,36.17,0.38,10,Increase Machinery Efficiency,Poor
2023-01-01 00:48:00,27.18,62.06,17.42,47.12,1,34,356.62,0.1106,-860.96,-1.99,0,75.98,0,29.93,0.52,10,Increase Machinery Efficiency,Poor
2023-01-01 00:49:00,24.05,63.6,30.2,61.66,0,31,237.77,0.091,-845.66,-1.31,0,0.0,0,16.02,1.0,10,Increase Machinery Efficiency,Poor
2023-01-01 00:50:00,27.22,51.85,31.93,47.14,1,30,344.65,0.1078,-1110.95,-1.42,0,69.69,0,35.15,0.76,10,Increase Machinery Efficiency,Poor
2023-01-01 00:51:00,26.19,52.26,38.3,49.98,1,28,381.99,0.1225,-1033.32,-2.17,0,67.59,0,39.97,0.66,10,Increase Machinery Efficiency,Poor
2023-01-01 00:52:00,25.78,54.35,15.29,62.19,1,32,328.7,0.1076,-531.5,-2.49,0,72.93,0,34.8,0.88,10,Increase Machinery Efficiency,Poor
2023-01-01 00:53:00,27.75,54.49,9.25,61.58,1,29,294.27,0.1077,-1202.18,-2.9,0,57.02,0,28.56,0.42,10,Increase Machinery Efficiency,Poor
2023-01-01 00:54:00,28.41,54.17,11.63,56.57,0,34,177.93,0.0909,-1096.24,-0.74,0,0.0,0,15.5,0.64,10,Increase Machinery Efficiency,Poor
2023-01-01 00:55:00,28.3,55.85,5.97,59.29,1,28,315.22,0.1264,-582.87,0.78,2,72.66,0,52.54,0.77,10,Enhance Safety Measures,Poor
2023-01-01 00:56:00,25.68,55.03,5.0,55.47,1,33,310.59,0.0965,-532.11,-1.01,0,66.98,0,29.6,0.72,10,Increase Machinery Efficiency,Poor
2023-01-01 00:57:00,26.51,52.25,15.71,53.52,1,35,336.08,0.0901,149.18,-1.83,0,76.61,0,31.92,0.25,10,Increase Machinery Efficiency,Poor
2023-01-01 00:58:00,27.5,53.16,11.07,69.68,1,37,342.21,0.1043,-401.43,-1.31,0,66.1,0,22.11,0.68,10,Increase Machinery Efficiency,Poor
2023-01-01 00:59:00,28.5,60.82,23.22,63.72,1,29,358.65,0.1264,-896.92,-1.82,0,72.11,0,27.54,0.29,10,Increase Machinery Efficiency,Poor
2023-01-01 01:00:00,26.35,55.05,35.27,65.89,0,37,252.46,0.1406,-503.41,-3.24,0,0.0,0,19.59,0.23,10,Increase Machinery Efficiency,Poor
2023-01-01 01:01:00,26.83,54.83,10.23,71.87,1,33,331.0,0.1327,-243.34,-2.41,0,73.76,0,29.06,0.22,10,Increase Machinery Efficiency,Average
2023-01-01 01:02:00,25.48,51.43,3.62,94.27,1,37,331.95,0.1639,-72.64,-3.64,0,85.43,0,25.09,0.76,10,Increase Machinery Efficiency,Average
2023-01-01 01:03:00,25.38,54.54,48.0,60.56,1,36,416.3,0.1458,63.82,-2.84,0,62.57,0,42.12,1.13,10,Increase Machinery Efficiency,Poor
2023-01-01 01:04:00,28.42,58.75,10.81,84.24,1,35,330.49,0.1672,-222.34,-2.56,0,67.61,0,25.55,0.38,10,Increase Machinery Efficiency,Average
2023-01-01 01:05:00,29.27,57.59,3.56,60.73,1,33,307.67,0.1606,-687.69,-3.02,0,72.86,0,22.46,0.58,10,Increase Machinery Efficiency,Average
2023-01-01 01:06:00,27.16,58.17,15.11,90.83,1,33,340.04,0.1035,-922.72,-1.85,0,70.95,0,30.7,0.1,10,Increase Machinery Efficiency,Poor
2023-01-01 01:07:00,28.81,52.07,17.15,63.82,1,37,367.47,0.1416,-524.52,-2.98,0,83.95,0,31.71,0.56,10,Increase Machinery Efficiency,Average
2023-01-01 01:08:00,27.88,51.96,10.54,63.48,1,34,334.48,0.1607,-172.54,-2.83,0,63.07,0,25.6,0.29,10,Increase Machinery Efficiency,Average
2023-01-01 01:09:00,26.4,58.95,27.46,67.69,1,36,393.34,0.1299,-706.05,-3.14,0,80.48,0,39.7,0.12,10,Increase Machinery Efficiency,Average
2023-01-01 01:10:00,27.95,57.97,24.6,74.97,1,29,335.28,0.1098,-1048.16,-2.16,0,77.68,0,37.96,0.67,10,Increase Machinery Efficiency,Poor
2023-01-01 01:11:00,29.75,54.65,6.83,124.53,1,31,327.03,0.152,-477.71,-3.11,0,76.76,0,35.47,0.15,10,Increase Machinery Efficiency,Average
2023-01-01 01:12:00,27.42,57.92,28.38,69.48,1,37,398.71,0.1428,-70.24,-2.52,0,60.08,0,34.79,0.73,10,Increase Machinery Efficiency,Poor
2023-01-01 01:13:00,29.85,51.69,8.23,65.75,1,37,354.4,0.1449,-578.88,-2.36,0,69.75,0,23.9,0.6,10,Increase Machinery Efficiency,Average
2023-01-01 01:14:00,23.61,51.51,32.58,74.52,1,37,391.92,0.1655,81.01,-3.46,0,66.3,0,32.77,0.02,10,Increase Machinery Efficiency,Average
2023-01-01 01:15:00,28.8,50.33,9.86,75.04,1,29,316.71,0.1493,-958.25,-3.06,0,67.46,0,24.3,0.29,10,Increase Machinery Efficiency,Average
2023-01-01 01:16:00,27.74,56.2,15.96,72.55,0,38,202.61,0.1532,-369.4,-2.78,0,0.0,0,15.42,0.84,10,Increase Machinery Efficiency,Poor
2023-01-01 01:17:00,27.19,55.7,20.48,76.67,0,36,217.3,0.127,-496.81,-2.7,0,0.0,0,12.58,0.15,10,Increase Machinery Efficiency,Poor
2023-01-01 01:18:00,27.81,53.43,10.84,98.69,1,33,328.11,0.1634,-632.36,-3.52,0,65.83,0,28.69,0.88,10,Increase Machinery Efficiency,Average
2023-01-01 01:19:00,24.72,52.59,21.74,71.31,1,30,341.45,0.129,-807.95,-2.2,0,69.4,0,32.53,0.93,10,Increase Machinery Efficiency,Poor
2023-01-01 01:20:00,27.41,62.11,7.14,83.49,1,40,329.79,0.1111,-168.34,-2.89,0,79.55,0,27.42,0.8,10,Increase Machinery Efficiency,Average
2023-01-01 01:21:00,28.3,54.03,9.27,74.47,1,32,319.7,0.1574,-469.3,-3.55,0,64.84,0,23.96,0.98,10,Increase Machinery Efficiency,Average
2023-01-01 01:22:00,30.02,58.91,4.32,100.37,1,34,318.93,0.1672,-407.04,-3.33,0,58.59,0,24.86,0.52,10,Increase Machinery Efficiency,Average
2023-01-01 01:23:00,27.06,54.25,12.72,76.88,1,32,320.74,0.1751,-568.89,-3.38,0,60.74,0,25.47,0.4,10,Increase Machinery Efficiency,Average
2023-01-01 01:24:00,26.65,53.12,18.78,75.48,1,35,355.84,0.1849,-380.45,-3.99,0,62.23,0,28.44,0.8,10,Increase Machinery Efficiency,Average
2023-01-01 01:25:00,27.15,58.81,6.87,82.92,1,38,342.66,0.222,-122.0,-4.36,0,73.63,0,28.43,0.55,10,Increase Machinery Efficiency,Average
2023-01-01 01:26:00,29.31,56.87,40.48,80.57,1,35,410.55,0.1449,-378.79,-3.21,0,74.71,0,38.08,0.74,10,Increase Machinery Efficiency,Average
2023-01-01 01:27:00,28.46,54.37,6.88,81.19,1,31,324.21,0.1792,-781.94,-3.37,0,65.72,0,27.17,0.42,10,Increase Machinery Efficiency,Average
2023-01-01 01:28:00,27.2,57.78,14.9,82.01,0,39,221.68,0.1657,-1009.77,-3.81,0,0.0,0,13.61,0.1,10,Increase Machinery Efficiency,Poor
2023-01-01 01:29:00,28.8,61.88,32.62,80.51,1,39,408.02,0.1677,223.0,-2.78,0,69.34,0,32.94,0.66,10,Increase Machinery Efficiency,Average
2023-01-01 01:30:00,28.21,52.06,15.31,81.79,1,30,303.55,0.2004,-801.08,-3.4,0,76.6,0,30.97,0.17,10,Increase Machinery Efficiency,Average
2023-01-01 01:31:00,29.55,55.61,18.57,83.0,0,35,180.14,0.1591,-1079.93,-3.28,0,0.0,0,15.32,0.6,10,Increase Machinery Efficiency,Poor
2023-01-01 01:32:00,27.07,52.91,8.56,88.18,1,40,352.81,0.1968,118.33,-4.13,0,70.89,0,24.96,0.6,10,Increase Machinery Efficiency,Average
2023-01-01 01:33:00,27.67,51.28,7.1,112.78,1,34,328.4,0.1845,-1031.47,-3.81,0,65.34,0,23.35,0.65,10,Increase Machinery Efficiency,Average
2023-01-01 01:34:00,27.6,51.13,6.26,96.85,1,35,322.95,0.185,-600.56,-3.59,0,72.09,0,31.45,0.54,10,Increase Machinery Efficiency,Average
2023-01-01 01:35:00,26.03,58.74,5.39,109.5,1,37,331.92,0.2027,-5.48,-3.88,0,62.75,0,20.08,0.69,10,Increase Machinery Efficiency,Average
2023-01-01 01:36:00,28.7,48.42,34.51,92.67,1,40,424.32,0.1921,233.69,-4.19,0,76.01,0,36.72,0.52,10,Increase Machinery Efficiency,Average
2023-01-01 01:37:00,28.68,55.36,22.8,117.29,0,32,209.97,0.1845,-804.87,-3.38,0,0.0,0,12.35,0.25,10,Increase Machinery Efficiency,Poor
2023-01-01 01:38:00,28.33,51.3,26.97,86.6,1,37,374.81,0.2456,99.03,-5.65,0,75.67,0,39.9,0.33,10,Increase Machinery Efficiency,Average
2023-01-01 01:39:00,28.0,59.04,21.76,87.34,0,40,227.89,0.2089,-983.43,-4.63,0,0.0,0,13.18,0.35,10,Increase Machinery Efficiency,Poor
2023-01-01 01:40:00,26.26,52.84,7.93,87.07,0,31,171.15,0.2434,-998.93,-4.77,0,0.0,0,9.96,0.83,10,Increase Machinery Efficiency,Average
2023-01-01 01:41:00,27.78,52.51,35.36,92.95,1,41,415.09,0.1881,-93.43,-3.93,0,74.44,0,35.38,0.26,10,Increase Machinery Efficiency,Average
2023-01-01 01:42:00,27.93,58.25,4.25,94.64,1,31,311.0,0.1866,-580.8,-3.85,0,73.31,0,23.13,0.53,10,Increase Machinery Efficiency,Average
2023-01-01 01:43:00,27.27,56.11,27.39,98.31,0,32,212.73,0.1913,-605.46,-3.4,0,0.0,0,15.96,0.4,10,Increase Machinery Efficiency,Poor
2023-01-01 01:44:00,28.27,55.09,16.32,92.77,0,37,205.05,0.2018,-135.11,-1.95,1,0.0,0,22.32,0.81,10,Enhance Safety Measures,Poor
2023-01-01 01:45:00,29.14,55.78,2.26,97.36,1,32,284.34,0.2309,-936.72,-4.66,0,69.89,0,22.37,0.75,10,Increase Machinery Efficiency,Average
2023-01-01 01:46:00,31.4,50.06,10.05,100.81,0,33,172.57,0.2012,-828.13,-4.69,0,0.0,0,9.99,0.32,10,Increase Machinery Efficiency,Poor
2023-01-01 01:47:00,28.86,55.47,0.5,109.94,1,39,331.18,0.177,-579.12,-3.7,0,81.85,0,29.44,0.01,10,Increase Machinery Efficiency,Average
2023-01-01 01:48:00,29.02,52.59,15.89,93.11,1,36,347.51,0.2068,-439.02,-3.86,0,72.26,0,30.61,0.31,10,Increase Machinery Efficiency,Average
2023-01-01 01:49:00,28.55,54.21,10.43,99.05,1,36,341.18,0.1892,-295.82,-3.73,0,62.49,0,21.05,0.28,10,Increase Machinery Efficiency,Average
2023-01-01 01:50:00,25.82,54.53,13.7,95.14,1,38,361.71,0.2221,-564.67,-3.8,0,76.27,0,31.75,0.63,10,Increase Machinery Efficiency,Average
2023-01-01 01:51:00,28.69,49.68,12.75,96.97,1,35,349.71,0.233,-375.9,-3.82,0,66.53,0,32.05,0.03,10,Increase Machinery Efficiency,Average
2023-01-01 01:52:00,28.85,54.74,18.93,100.72,1,37,350.68,0.2295,-477.51,-4.58,0,56.77,0,27.75,0.51,10,Increase Machinery Efficiency,Average
2023-01-01 01:53:00,32.48,52.34,20.18,97.38,1,37,362.14,0.2632,-925.74,-5.35,0,58.93,0,28.8,0.46,10,Increase Machinery Efficiency,Average
2023-01-01 01:54:00,28.53,49.12,12.59,101.12,1,42,366.03,0.2308,-247.73,-4.2,0,77.72,0,24.95,0.82,10,Increase Machinery Efficiency,Average
2023-01-01 01:55:00,29.3,52.35,7.59,104.18,1,38,349.02,0.2259,-737.2,-5.64,0,79.24,0,27.23,0.66,10,Increase Machinery Efficiency,Average
2023-01-01 01:56:00,28.83,52.79,18.69,146.77,1,41,384.83,0.2526,-168.68,-5.65,0,54.66,0,25.52,0.52,10,Increase Machinery Efficiency,Average
2023-01-01 01:57:00,27.16,54.45,9.4,100.85,1,34,341.54,0.2392,-620.3,-4.27,0,73.77,0,28.55,0.88,10,Increase Machinery Efficiency,Average
2023-01-01 01:58:00,30.65,45.45,9.53,103.79,1,33,333.87,0.2574,-490.31,-5.26,0,72.5,0,30.33,0.4,10,Increase Machinery Efficiency,Average
2023-01-01 01:59:00,30.1,53.72,6.55,123.74,1,33,326.76,0.2432,-128.13,-4.66,0,72.96,0,29.58,0.73,10,Increase Machinery Efficiency,Average
2023-01-01 02:00:00,30.19,50.96,34.84,102.48,1,37,397.13,0.2476,454.78,-5.41,0,52.25,0,31.63,0.55,10,Increase Machinery Efficiency,Average
2023-01-01 02:01:00,27.67,54.87,8.2,113.86,1,35,329.8,0.2543,-340.31,-5.3,0,77.19,0,30.1,0.47,10,Increase Machinery Efficiency,Average
2023-01-01 02:02:00,31.16,52.38,16.57,110.48,1,40,360.31,0.2491,-7.4,-5.37,0,60.7,0,23.75,0.83,10,Increase Machinery Efficiency,Average
2023-01-01 02:03:00,26.99,51.33,3.86,113.96,0,38,166.77,0.216,-458.28,-3.76,0,0.0,0,6.26,0.24,10,Increase Machinery Efficiency,Poor
2023-01-01 02:04:00,30.0,51.74,6.44,125.0,1,35,338.9,0.2235,-498.27,1.17,3,62.32,0,55.63,0.56,10,Enhance Safety Measures,Poor
2023-01-01 02:05:00,32.44,53.22,7.7,110.87,1,32,316.81,0.2275,-558.19,-4.85,0,66.38,0,21.21,0.51,10,Increase Machinery Efficiency,Average
2023-01-01 02:06:00,27.69,54.89,9.07,132.54,1,33,314.33,0.262,-241.25,-5.25,0,65.05,0,34.11,0.53,10,Increase Machinery Efficiency,Average
2023-01-01 02:07:00,28.36,49.43,4.51,110.02,1,35,308.79,0.2516,-438.47,-3.86,1,64.87,0,35.88,0.21,10,Enhance Safety Measures,Average
2023-01-01 02:08:00,29.39,51.02,1.28,139.19,1,36,319.37,0.2689,-181.26,-5.21,0,78.51,0,25.06,0.71,10,Increase Machinery Efficiency,Average
2023-01-01 02:09:00,28.51,56.4,6.36,139.86,1,36,331.03,0.2686,-344.85,-4.65,0,62.36,0,24.4,0.57,10,Increase Machinery Efficiency,Average
2023-01-01 02:10:00,26.97,50.86,16.32,113.98,1,43,389.4,0.28,-86.21,-5.48,0,84.32,0,33.37,0.78,10,Increase Machinery Efficiency,Average
2023-01-01 02:11:00,29.43,52.99,6.1,115.97,1,36,323.0,0.2641,-252.95,-5.14,0,63.46,0,27.38,0.17,10,Increase Machinery Efficiency,Average
2023-01-01 02:12:00,27.76,48.13,28.5,115.18,1,37,375.8,0.2519,-213.45,-4.27,0,72.34,0,36.19,0.03,10,Increase Machinery Efficiency,Average
2023-01-01 02:13:00,30.1,46.63,18.61,117.36,1,38,364.01,0.2612,-41.22,-4.85,0,72.79,0,35.23,0.61,10,Increase Machinery Efficiency,Average
2023-01-01 02:14:00,28.04,48.6,3.96,118.22,0,40,177.42,0.2252,-427.89,-4.51,0,0.0,0,14.34,1.19,10,Increase Machinery Efficiency,Poor
2023-01-01 02:15:00,31.77,49.6,8.21,129.06,1,42,361.32,0.2323,-60.1,-4.97,0,60.48,0,26.85,0.33,10,Increase Machinery Efficiency,Average
2023-01-01 02:16:00,28.3,54.73,16.63,122.12,1,34,342.61,0.2685,534.76,-5.72,0,79.8,0,31.33,0.85,10,Increase Machinery Efficiency,Average
2023-01-01 02:17:00,29.02,55.01,9.75,159.4,1,39,374.09,0.2951,278.59,-5.39,0,55.11,0,25.69,0.35,10,Increase Machinery Efficiency,Average
2023-01-01 02:18:00,30.75,45.73,18.34,122.9,1,43,386.47,0.253,202.17,-3.59,0,82.2,0,35.3,0.02,10,Increase Machinery Efficiency,Average
2023-01-01 02:19:00,27.71,49.83,36.68,124.09,1,39,406.22,0.2526,172.52,-4.86,0,76.46,0,41.59,0.78,10,Increase Machinery Efficiency,Average
2023-01-01 02:20:00,29.93,53.49,20.28,121.52,1,42,395.5,0.2872,305.43,-5.24,0,75.33,0,34.22,0.08,10,Increase Machinery Efficiency,Average
2023-01-01 02:21:00,31.58,51.03,12.67,123.95,1,40,368.82,0.2588,-182.2,-5.9,0,69.1,0,24.41,0.61,10,Increase Machinery Efficiency,Average
2023-01-01 02:22:00,27.23,55.8,13.77,131.56,1,41,384.88,0.2832,220.34,-5.63,0,71.62,0,29.61,0.55,10,Increase Machinery Efficiency,Average
2023-01-01 02:23:00,29.95,53.26,2.75,123.32,1,42,337.88,0.2599,-383.53,-5.84,0,80.82,0,28.72,0.97,10,Increase Machinery Efficiency,Average
2023-01-01 02:24:00,30.09,50.38,18.72,130.94,1,41,393.82,0.2764,41.55,-5.86,0,56.53,0,28.27,0.66,10,Increase Machinery Efficiency,Average
2023-01-01 02:25:00,30.9,50.59,9.33,127.32,1,39,349.19,0.3039,0.88,-4.87,0,65.12,0,22.57,1.01,10,Increase Machinery Efficiency,Average
2023-01-01 02:26:00,27.9,50.91,48.0,126.06,1,39,446.11,0.2833,34.16,-5.28,0,70.43,0,41.23,0.06,10,Increase Machinery Efficiency,Average
2023-01-01 02:27:00,27.81,48.49,23.21,134.92,0,37,223.02,0.2711,-128.76,-4.65,0,0.0,0,25.65,0.93,10,Increase Machinery Efficiency,Poor
2023-01-01 02:28:00,30.6,53.79,16.05,128.32,0,44,250.1,0.3087,-39.07,-6.16,0,0.0,0,12.24,1.51,10,Increase Machinery Efficiency,Average
2023-01-01 02:29:00,30.29,53.15,3.28,137.52,1,37,342.55,0.289,-48.2,-5.76,0,77.65,0,27.85,0.82,10,Increase Machinery Efficiency,Good
2023-01-01 02:30:00,30.25,52.23,12.39,135.4,1,39,352.44,0.2785,49.31,-6.18,0,69.24,0,30.75,0.67,10,Increase Machinery Efficiency,Average
2023-01-01 02:31:00,30.42,51.54,12.0,142.75,0,42,227.02,0.3027,176.6,-7.16,0,0.0,0,6.29,0.94,10,Increase Machinery Efficiency,Average
2023-01-01 02:32:00,28.91,47.71,4.14,130.93,1,38,332.04,0.2955,-138.63,-4.7,0,69.26,0,23.06,0.56,10,Increase Machinery Efficiency,Average
2023-01-01 02:33:00,30.3,52.23,48.0,131.98,1,34,431.31,0.3131,-520.63,-6.21,0,76.15,0,40.1,0.4,10,Increase Machinery Efficiency,Average
2023-01-01 02:34:00,30.42,51.05,16.13,133.98,0,43,238.03,0.3386,-397.05,-7.88,0,0.0,0,17.97,0.0,10,Increase Machinery Efficiency,Average
2023-01-01 02:35:00,28.94,56.62,1.38,143.7,1,41,341.22,0.2911,-12.84,-4.75,0,86.21,0,27.4,1.18,10,Increase Machinery Efficiency,Good
2023-01-01 02:36:00,32.83,46.68,3.05,134.53,1,41,348.02,0.3138,55.3,-6.45,0,68.91,0,28.59,0.85,10,Increase Machinery Efficiency,Good
2023-01-01 02:37:00,30.77,48.34,10.27,149.29,1,41,335.47,0.2975,-63.31,-5.79,0,67.94,0,28.5,0.67,10,Increase Machinery Efficiency,Average
2023-01-01 02:38:00,28.3,45.7,26.55,144.52,1,37,380.68,0.3053,-199.07,-5.4,0,80.69,0,33.99,0.77,10,Increase Machinery Efficiency,Average
